episode,completion_rate,episode_reward,agent_epsilon,jain_index,v1_completion,v2_completion
260,0.5,-82.16,0.00998645168764533,0.9995301890255094,0.5087719298245614,0.48717948717948717
261,0.4392523364485981,-112.62666666666667,0.00998645168764533,0.9990635198575173,0.4528301886792453,0.42592592592592593
262,0.46,-92.66666666666669,0.00998645168764533,0.9887284845477649,0.4117647058823529,0.5102040816326531
263,0.45098039215686275,-92.58,0.00998645168764533,1.0,0.45098039215686275,0.45098039215686275
264,0.47619047619047616,-110.63333333333334,0.00998645168764533,0.9991843393148451,0.46296296296296297,0.49019607843137253
265,0.4897959183673469,-82.54666666666667,0.00998645168764533,0.9983367983367983,0.47058823529411764,0.5106382978723404
266,0.4339622641509434,-124.57333333333332,0.00998645168764533,0.9847883210333197,0.49019607843137253,0.38181818181818183
267,0.4742268041237113,-80.39333333333335,0.00998645168764533,0.9945089105659435,0.44,0.5106382978723404
268,0.3805309734513274,-150.95333333333338,0.00998645168764533,0.9846153846153846,0.42857142857142855,0.3333333333333333
269,0.5051546391752577,-75.30000000000001,0.00998645168764533,0.9826843158380791,0.4375,0.5714285714285714
270,0.4339622641509434,-125.29999999999998,0.00998645168764533,0.9961343242027711,0.4074074074074074,0.46153846153846156
271,0.4838709677419355,-85.69333333333333,0.00998645168764533,0.9997900041999158,0.49019607843137253,0.47619047619047616
272,0.4791666666666667,-97.34666666666666,0.00998645168764533,0.9783812756834018,0.5555555555555556,0.4117647058823529
273,0.4380952380952381,-134.38666666666663,0.00998645168764533,0.9880818752063388,0.4897959183673469,0.39285714285714285
274,0.46875,-93.03999999999999,0.00998645168764533,0.9993719080039083,0.45652173913043476,0.48
275,0.5116279069767442,-57.44666666666667,0.00998645168764533,0.9978413383702105,0.4888888888888889,0.5365853658536586
276,0.4897959183673469,-85.52,0.00998645168764533,0.9735044932616753,0.574468085106383,0.4117647058823529
277,0.3253968253968254,-222.96666666666664,0.00998645168764533,0.9946745562130175,0.3492063492063492,0.30158730158730157
278,0.39655172413793105,-150.48666666666668,0.00998645168764533,0.9910514995332983,0.36363636363636365,0.44
279,0.423728813559322,-150.22,0.00998645168764533,0.9997488045661537,0.43137254901960786,0.417910447761194
280,0.40336134453781514,-168.2266666666667,0.00998645168764533,0.9916661891354029,0.36666666666666664,0.4406779661016949
281,0.4489795918367347,-93.52666666666667,0.00998645168764533,0.9808559155751181,0.49206349206349204,0.37142857142857144
282,0.4537037037037037,-110.36000000000001,0.00998645168764533,0.9918032786885246,0.5,0.4166666666666667
283,0.39344262295081966,-177.39333333333335,0.00998645168764533,0.976338299909488,0.46296296296296297,0.3382352941176471
284,0.41379310344827586,-162.76666666666665,0.00998645168764533,0.9982668977469672,0.39655172413793105,0.43103448275862066
285,0.41228070175438597,-118.8866666666667,0.00998645168764533,0.9883025660161995,0.46153846153846156,0.3709677419354839
286,0.4392523364485981,-89.0533333333333,0.00998645168764533,0.9993513075207784,0.45098039215686275,0.42857142857142855
287,0.4158415841584158,-99.19333333333336,0.00998645168764533,0.9999019800039209,0.4117647058823529,0.42
288,0.43243243243243246,-138.80666666666667,0.00998645168764533,0.993576134466632,0.39622641509433965,0.46551724137931033
289,0.46153846153846156,-82.93333333333334,0.00998645168764533,0.9970161446963326,0.48936170212765956,0.43859649122807015
290,0.39215686274509803,-109.65333333333335,0.00998645168764533,0.9999216914643696,0.3958333333333333,0.3888888888888889
291,0.4424778761061947,-133.2866666666667,0.00998645168764533,0.982684315838079,0.5102040816326531,0.390625
292,0.44554455445544555,-105.42666666666665,0.00998645168764533,0.9831749679050443,0.39285714285714285,0.5111111111111111
293,0.4895833333333333,-66.64666666666665,0.00998645168764533,0.9996156802459648,0.4807692307692308,0.5
294,0.47959183673469385,-97.62000000000002,0.00998645168764533,0.9986301369863014,0.5,0.4642857142857143
295,0.45,-100.33333333333333,0.00998645168764533,0.9896949711459193,0.5,0.4074074074074074
296,0.42342342342342343,-127.02666666666667,0.00998645168764533,0.9996993787160132,0.43137254901960786,0.4166666666666667
297,0.46875,-71.79999999999998,0.00998645168764533,0.988463463843085,0.5217391304347826,0.42
298,0.4673913043478261,-68.8,0.00998645168764533,0.9991233026367635,0.4523809523809524,0.48
299,0.4563106796116505,-103.39999999999998,0.00998645168764533,0.9999383108660711,0.46,0.4528301886792453
300,0.42342342342342343,-122.42666666666666,0.00998645168764533,0.968750350672056,0.3548387096774194,0.5102040816326531
301,0.42342342342342343,-141.05333333333334,0.00998645168764533,0.9905895079051869,0.4642857142857143,0.38181818181818183
302,0.4,-142.5266666666667,0.00998645168764533,0.9945246546092171,0.4262295081967213,0.3673469387755102
303,0.40336134453781514,-147.56666666666666,0.00998645168764533,0.9756536505113634,0.34375,0.4727272727272727
304,0.3790322580645161,-198.70000000000002,0.00998645168764533,0.9995475113122173,0.3870967741935484,0.3709677419354839
305,0.42201834862385323,-136.34,0.00998645168764533,0.9932285570974753,0.46,0.3898305084745763
306,0.4742268041237113,-75.9,0.00998645168764533,0.9973500105999575,0.5,0.45098039215686275
307,0.41228070175438597,-132.64666666666665,0.00998645168764533,0.9955883909127871,0.3870967741935484,0.4423076923076923
308,0.4854368932038835,-82.63999999999999,0.00998645168764533,0.9807549606019724,0.5423728813559322,0.4090909090909091
309,0.44144144144144143,-122.27333333333334,0.00998645168764533,0.9998700283827717,0.43636363636363634,0.44642857142857145
310,0.4666666666666667,-64.13999999999999,0.00998645168764533,0.9999898792026609,0.46511627906976744,0.46808510638297873
311,0.415929203539823,-151.38666666666666,0.00998645168764533,0.9905592717743603,0.45614035087719296,0.375
312,0.42718446601941745,-110.53999999999999,0.00998645168764533,0.9858700435143989,0.37735849056603776,0.48
313,0.39823008849557523,-144.2466666666667,0.00998645168764533,0.9983874387617313,0.38181818181818183,0.41379310344827586
314,0.41904761904761906,-129.75333333333333,0.00998645168764533,0.9781370688794271,0.48936170212765956,0.3620689655172414
315,0.4144144144144144,-113.53333333333333,0.00998645168764533,0.9999188443434505,0.4107142857142857,0.41818181818181815
316,0.49473684210526314,-69.09333333333333,0.00998645168764533,0.9972178041353291,0.5217391304347826,0.46938775510204084
317,0.4946236559139785,-45.38666666666667,0.00998645168764533,0.9906758620689657,0.5454545454545454,0.4489795918367347
318,0.4835164835164835,-63.04666666666665,0.00998645168764533,0.9996935735264492,0.49056603773584906,0.47368421052631576
319,0.4387755102040816,-106.63333333333335,0.00998645168764533,0.9858044164037855,0.5,0.39285714285714285
320,0.41379310344827586,-151.73333333333338,0.00998645168764533,0.999860793304158,0.40816326530612246,0.417910447761194
321,0.39622641509433965,-122.5,0.00998645168764533,0.9927929726492313,0.36363636363636365,0.43137254901960786
322,0.38392857142857145,-153.56,0.00998645168764533,0.9776018780473122,0.3275862068965517,0.4444444444444444
323,0.37815126050420167,-145.24666666666667,0.00998645168764533,0.9944023104030485,0.4067796610169492,0.35
324,0.44086021505376344,-48.93333333333334,0.00998645168764533,0.9994352211172078,0.43137254901960786,0.4523809523809524
325,0.36885245901639346,-159.22000000000003,0.00998645168764533,0.9752150757886113,0.3125,0.43103448275862066
326,0.41228070175438597,-143.95999999999998,0.00998645168764533,0.9999593711840193,0.41509433962264153,0.4098360655737705
327,0.4421052631578947,-102.01999999999997,0.00998645168764533,0.9937853624923076,0.40816326530612246,0.4782608695652174
328,0.35658914728682173,-198.68000000000006,0.00998645168764533,0.9979479542069785,0.375,0.3424657534246575
329,0.5,-79.63333333333333,0.00998645168764533,0.9905087541325781,0.5531914893617021,0.45454545454545453
330,0.42,-93.35333333333332,0.00998645168764533,0.9977375565610861,0.44,0.4
331,0.5444444444444444,-64.44,0.00998645168764533,0.9940851907292167,0.5945945945945946,0.5094339622641509
332,0.4351851851851852,-134.54000000000002,0.00998645168764533,0.9984200961416643,0.41818181818181815,0.4528301886792453
333,0.46464646464646464,-99.11333333333334,0.00998645168764533,0.9959157039972932,0.4909090909090909,0.4318181818181818
334,0.5106382978723404,-70.51333333333332,0.00998645168764533,0.9981924988703119,0.4897959183673469,0.5333333333333333
335,0.48,-78.28666666666665,0.00998645168764533,0.9936406995230523,0.4444444444444444,0.5217391304347826
336,0.4854368932038835,-81.25333333333333,0.00998645168764533,0.9999057492931198,0.49019607843137253,0.4807692307692308
337,0.4392523364485981,-117.99333333333333,0.00998645168764533,0.9849026264070038,0.5,0.3898305084745763
338,0.3888888888888889,-139.80000000000004,0.00998645168764533,0.9977375565610856,0.4074074074074074,0.37037037037037035
339,0.43243243243243246,-110.4,0.00998645168764533,0.9984383963286378,0.45098039215686275,0.4166666666666667
340,0.42452830188679247,-111.49333333333335,0.00998645168764533,0.9954337178069204,0.46153846153846156,0.40298507462686567
341,0.40594059405940597,-121.88,0.00998645168764533,0.9970866715222143,0.42857142857142855,0.38461538461538464
342,0.41346153846153844,-112.34666666666666,0.00998645168764533,0.9992948190981059,0.40350877192982454,0.425531914893617
343,0.39344262295081966,-169.14666666666665,0.00998645168764533,0.9919699480182694,0.36231884057971014,0.4339622641509434
344,0.4444444444444444,-135.1466666666667,0.00998645168764533,0.9989443623924914,0.46,0.43103448275862066
345,0.40350877192982454,-160.7466666666667,0.00998645168764533,0.9992834053047898,0.41509433962264153,0.39344262295081966
346,0.40707964601769914,-142.87333333333333,0.00998645168764533,0.9923919915700737,0.3728813559322034,0.4444444444444444
347,0.47619047619047616,-107.02000000000001,0.00998645168764533,0.9986386305513328,0.45652173913043476,0.4915254237288136
348,0.41904761904761906,-96.59333333333333,0.00998645168764533,0.9832145854244483,0.4791666666666667,0.3684210526315789
349,0.44660194174757284,-96.75999999999999,0.00998645168764533,0.9999742334449885,0.4489795918367347,0.4444444444444444
350,0.37719298245614036,-181.23333333333335,0.00998645168764533,0.9994594594594595,0.38596491228070173,0.3684210526315789
351,0.5051546391752577,-79.8733333333333,0.00998645168764533,0.9990577244141854,0.5208333333333334,0.4897959183673469
352,0.44339622641509435,-114.08666666666666,0.00998645168764533,0.9987505421201545,0.42857142857142855,0.46
353,0.3793103448275862,-179.5533333333333,0.00998645168764533,0.9914142024531557,0.3484848484848485,0.42
354,0.4329896907216495,-82.68000000000002,0.00998645168764533,0.9999188443434507,0.42857142857142855,0.43636363636363634
355,0.415929203539823,-118.02000000000001,0.00998645168764533,0.999972174553004,0.41379310344827586,0.41818181818181815
356,0.4152542372881356,-164.86666666666667,0.00998645168764533,0.9999019800039209,0.42,0.4117647058823529
357,0.415929203539823,-142.98000000000002,0.00998645168764533,0.9818430413196758,0.36507936507936506,0.48
358,0.46078431372549017,-120.82,0.00998645168764533,0.9990194322878242,0.4482758620689655,0.4772727272727273
359,0.4,-196.66666666666674,0.00998645168764533,0.9984025559105432,0.4166666666666667,0.38461538461538464
360,0.43119266055045874,-131.28000000000003,0.00998645168764533,0.9981542115096658,0.45098039215686275,0.41379310344827586
361,0.4752475247524752,-79.69999999999999,0.00998645168764533,0.9968537628995722,0.44680851063829785,0.5
362,0.40707964601769914,-145.07333333333338,0.00998645168764533,0.9981652187665014,0.423728813559322,0.3888888888888889
363,0.42201834862385323,-103.76666666666667,0.00998645168764533,0.9958927074601842,0.39655172413793105,0.45098039215686275
364,0.3728813559322034,-143.6466666666667,0.00998645168764533,0.9861189801699717,0.3333333333333333,0.4230769230769231
365,0.36,-197.9,0.00998645168764533,0.999683488213101,0.36666666666666664,0.35384615384615387
366,0.40384615384615385,-130.07333333333338,0.00998645168764533,0.9999158390843291,0.4,0.4074074074074074
367,0.4017857142857143,-145.59333333333336,0.00998645168764533,0.998397490779406,0.41818181818181815,0.38596491228070173
368,0.47619047619047616,-61.78666666666667,0.00998645168764533,0.9996285311308325,0.4864864864864865,0.46808510638297873
369,0.45263157894736844,-86.76666666666667,0.00998645168764533,0.9948940777433914,0.4883720930232558,0.4230769230769231
370,0.43137254901960786,-96.00666666666667,0.00998645168764533,0.9957922015574145,0.46,0.40384615384615385
371,0.4421052631578947,-108.74,0.00998645168764533,0.9945999559180073,0.4117647058823529,0.4772727272727273
372,0.48936170212765956,-71.37333333333333,0.00998645168764533,0.991553935781546,0.5283018867924528,0.43902439024390244
373,0.44660194174757284,-115.61333333333333,0.00998645168764533,0.9867701727531162,0.5,0.39622641509433965
374,0.45794392523364486,-107.53333333333335,0.00998645168764533,0.9979725818043732,0.48,0.43859649122807015
375,0.48314606741573035,-53.646666666666675,0.00998645168764533,0.9989143546441496,0.46808510638297873,0.5
376,0.42990654205607476,-135.77333333333337,0.00998645168764533,0.9999893899204244,0.43137254901960786,0.42857142857142855
377,0.46,-108.53333333333333,0.00998645168764533,0.9986586367369285,0.4782608695652174,0.4444444444444444
378,0.4392523364485981,-103.09333333333335,0.00998645168764533,0.9990635198575173,0.4528301886792453,0.42592592592592593
379,0.3944954128440367,-147.2266666666667,0.00998645168764533,0.9889671166116076,0.3559322033898305,0.44
380,0.38461538461538464,-146.38000000000002,0.00998645168764533,0.9927066450567262,0.4166666666666667,0.3508771929824561
381,0.391304347826087,-141.49333333333334,0.00998645168764533,0.9998169946670004,0.39655172413793105,0.38596491228070173
382,0.36585365853658536,-203.0666666666667,0.00998645168764533,0.9954854604579787,0.34328358208955223,0.39285714285714285
383,0.43564356435643564,-94.52,0.00998645168764533,0.9808346563846677,0.37735849056603776,0.5
384,0.42452830188679247,-90.80666666666666,0.00998645168764533,0.9706422018348624,0.5,0.35185185185185186
385,0.44545454545454544,-125.07333333333334,0.00998645168764533,0.9999550930571649,0.4482758620689655,0.4423076923076923
386,0.4107142857142857,-139.1666666666667,0.00998645168764533,0.9952332436871021,0.43859649122807015,0.38181818181818183
387,0.4444444444444444,-113.92000000000002,0.00998645168764533,0.9999785006855891,0.4423076923076923,0.44642857142857145
388,0.4017857142857143,-146.03333333333336,0.00998645168764533,0.973634945397816,0.4791666666666667,0.34375
389,0.4144144144144144,-137.8866666666667,0.00998645168764533,0.9830051097352535,0.4716981132075472,0.3620689655172414
390,0.4368932038834951,-117.75333333333336,0.00998645168764533,0.9995661605206073,0.42857142857142855,0.44680851063829785
391,0.391304347826087,-149.86666666666667,0.00998645168764533,0.9990453665673056,0.40350877192982454,0.3793103448275862
392,0.48598130841121495,-94.55333333333334,0.00998645168764533,0.9992700729927007,0.5,0.47368421052631576
393,0.4298245614035088,-132.38000000000002,0.00998645168764533,0.9993143950787745,0.41818181818181815,0.4406779661016949
394,0.4090909090909091,-127.16666666666669,0.00998645168764533,0.9930304880698207,0.4406779661016949,0.37254901960784315
395,0.45098039215686275,-100.0,0.00998645168764533,0.9992010142496798,0.4375,0.46296296296296297
396,0.3983739837398374,-160.22666666666666,0.00998645168764533,0.9737400177653643,0.32727272727272727,0.45588235294117646
397,0.44761904761904764,-118.27333333333334,0.00998645168764533,0.9995160191680311,0.4583333333333333,0.43859649122807015
398,0.47058823529411764,-95.07333333333331,0.00998645168764533,0.9717475084808904,0.3877551020408163,0.5471698113207547
399,0.3893805309734513,-126.41333333333334,0.00998645168764533,0.9991523827462798,0.4,0.37735849056603776
400,0.4639175257731959,-87.55333333333336,0.00998645168764533,0.9255279479017819,0.34545454545454546,0.6190476190476191
401,0.38738738738738737,-134.94000000000005,0.00998645168764533,0.9633501670089204,0.32857142857142857,0.4878048780487805
402,0.5,-53.26666666666668,0.00998645168764533,0.9981132075471698,0.4791666666666667,0.5227272727272727
403,0.4444444444444444,-119.23333333333335,0.00998645168764533,0.9858044164037855,0.39285714285714285,0.5
404,0.43956043956043955,-72.71333333333334,0.00998645168764533,0.9930487689543204,0.4857142857142857,0.4107142857142857
405,0.3898305084745763,-172.81333333333336,0.00998645168764533,0.9996286687500033,0.38181818181818183,0.3968253968253968
406,0.3884297520661157,-171.78000000000006,0.00998645168764533,0.9933523698485311,0.3559322033898305,0.41935483870967744
407,0.4205607476635514,-118.51333333333335,0.00998645168764533,0.9990048654087356,0.4339622641509434,0.4074074074074074
408,0.4326923076923077,-109.7066666666667,0.00998645168764533,0.9891241055369365,0.48,0.3888888888888889
409,0.4528301886792453,-94.10666666666665,0.00998645168764533,0.9828551434569629,0.4,0.5217391304347826
410,0.46938775510204084,-94.43333333333334,0.00998645168764533,0.994308013398353,0.5128205128205128,0.4406779661016949
411,0.5154639175257731,-84.17999999999999,0.00998645168764533,0.9973500105999576,0.49019607843137253,0.5434782608695652
412,0.43243243243243246,-111.62666666666668,0.00998645168764533,0.9999948581359714,0.43333333333333335,0.43137254901960786
413,0.4017094017094017,-157.36666666666662,0.00998645168764533,0.9920842711972951,0.43859649122807015,0.36666666666666664
414,0.42574257425742573,-81.40666666666667,0.00998645168764533,0.997190792469766,0.4067796610169492,0.4523809523809524
415,0.4791666666666667,-87.1,0.00998645168764533,0.9849490197919215,0.5526315789473685,0.43103448275862066
416,0.4424778761061947,-127.8666666666667,0.00998645168764533,0.9996944985564707,0.43548387096774194,0.45098039215686275
417,0.46226415094339623,-101.72000000000001,0.00998645168764533,0.9922566097579107,0.5116279069767442,0.42857142857142855
418,0.46078431372549017,-71.37333333333332,0.00998645168764533,0.9977147559663226,0.48148148148148145,0.4375
419,0.5263157894736842,-59.019999999999996,0.00998645168764533,0.9978211608854802,0.5,0.5490196078431373
420,0.45714285714285713,-85.03333333333336,0.00998645168764533,0.9997191887675507,0.4642857142857143,0.4489795918367347
421,0.4351851851851852,-124.51333333333336,0.00998645168764533,0.999894066335786,0.44,0.43103448275862066
422,0.40384615384615385,-125.07999999999997,0.00998645168764533,0.9991356957649091,0.4166666666666667,0.39285714285714285
423,0.4074074074074074,-123.45999999999998,0.00998645168764533,0.9878048780487805,0.36666666666666664,0.4583333333333333
424,0.4479166666666667,-81.38666666666666,0.00998645168764533,0.9866595517609389,0.5,0.3958333333333333
425,0.4803921568627451,-94.39333333333333,0.00998645168764533,0.9999144175940451,0.475,0.4838709677419355
426,0.41228070175438597,-139.50666666666666,0.00998645168764533,0.9888093106535362,0.45614035087719296,0.3684210526315789
427,0.494949494949495,-68.10666666666668,0.00998645168764533,0.9873824100343437,0.5490196078431373,0.4375
428,0.44,-113.92000000000004,0.00998645168764533,0.9994164626587895,0.43103448275862066,0.4523809523809524
429,0.3853211009174312,-148.85999999999996,0.00998645168764533,0.9754967506180761,0.45098039215686275,0.3275862068965517
430,0.4563106796116505,-104.8266666666667,0.00998645168764533,0.9940300856776347,0.42,0.49056603773584906
431,0.4326923076923077,-98.88666666666667,0.00998645168764533,0.9851425106124925,0.390625,0.5
432,0.4318181818181818,-91.32000000000001,0.00998645168764533,0.9999694768329161,0.43333333333333335,0.42857142857142855
433,0.5604395604395604,-41.50666666666667,0.00998645168764533,0.9995475113122173,0.5476190476190477,0.5714285714285714
434,0.4519230769230769,-115.39333333333332,0.00998645168764533,0.9911785462244177,0.5,0.41379310344827586
435,0.46875,-78.95999999999998,0.00998645168764533,0.9995064165844028,0.4791666666666667,0.4583333333333333
436,0.47572815533980584,-83.94666666666669,0.00998645168764533,0.9998382633527501,0.46938775510204084,0.48148148148148145
437,0.4049586776859504,-148.24666666666667,0.00998645168764533,0.9896454981400978,0.4482758620689655,0.36507936507936506
438,0.5,-64.93333333333334,0.00998645168764533,1.0,0.5,0.5
439,0.5375,-33.70666666666666,0.00998645168764533,0.995575221238938,0.5714285714285714,0.5
440,0.46153846153846156,-108.41999999999999,0.00998645168764533,0.9896230502050817,0.41509433962264153,0.5098039215686274
441,0.4528301886792453,-113.24000000000001,0.00998645168764533,0.998266897746967,0.4716981132075472,0.4339622641509434
442,0.45918367346938777,-88.21333333333334,0.00998645168764533,0.996551724137931,0.42857142857142855,0.48214285714285715
443,0.4519230769230769,-94.24666666666666,0.00998645168764533,0.9911785462244177,0.5,0.41379310344827586
444,0.5555555555555556,-45.10666666666667,0.00998645168764533,0.9949238578680203,0.6,0.52
445,0.34375,-213.46,0.00998645168764533,0.977259966311061,0.29411764705882354,0.4
446,0.4943820224719101,-57.17333333333334,0.00998645168764533,0.9898775306173457,0.55,0.4489795918367347
447,0.4424778761061947,-138.34666666666666,0.00998645168764533,0.9998187097558254,0.43636363636363634,0.4482758620689655
448,0.44660194174757284,-101.56000000000004,0.00998645168764533,0.9971814962995152,0.4230769230769231,0.47058823529411764
449,0.47572815533980584,-92.92666666666669,0.00998645168764533,0.9979002183772887,0.45614035087719296,0.5
450,0.4090909090909091,-128.1133333333333,0.00998645168764533,0.9983714882773214,0.42592592592592593,0.39285714285714285
451,0.44329896907216493,-83.57999999999998,0.00998645168764533,0.998875191217493,0.42857142857142855,0.4583333333333333
452,0.46601941747572817,-93.92000000000003,0.00998645168764533,0.9999833948167918,0.46808510638297873,0.4642857142857143
453,0.42857142857142855,-141.64666666666668,0.00998645168764533,0.9920911104080987,0.47058823529411764,0.39344262295081966
454,0.42574257425742573,-98.90666666666668,0.00998645168764533,0.9926798799530782,0.4666666666666667,0.39285714285714285
455,0.48514851485148514,-104.96000000000002,0.00998645168764533,0.9990825688073394,0.5,0.47058823529411764
456,0.4017094017094017,-149.95999999999998,0.00998645168764533,0.9888317758346735,0.44642857142857145,0.36065573770491804
457,0.40384615384615385,-120.62666666666671,0.00998645168764533,0.998576722770827,0.3877551020408163,0.41818181818181815
458,0.4036697247706422,-132.86666666666667,0.00998645168764533,0.9793087760986731,0.46296296296296297,0.34545454545454546
459,0.42990654205607476,-110.05999999999999,0.00998645168764533,0.9949238578680202,0.4,0.46153846153846156
460,0.4107142857142857,-125.93999999999997,0.00998645168764533,0.9998976622174961,0.41509433962264153,0.4067796610169492
461,0.46226415094339623,-79.96000000000001,0.00998645168764533,0.9966358307849885,0.49019607843137253,0.43636363636363634
462,0.4891304347826087,-61.77333333333333,0.00998645168764533,0.9979797427693291,0.5106382978723404,0.4666666666666667
463,0.45918367346938777,-106.26666666666668,0.00998645168764533,0.994542974079127,0.5,0.43103448275862066
464,0.47572815533980584,-80.51333333333335,0.00998645168764533,0.9988236850911468,0.4583333333333333,0.4909090909090909
465,0.43434343434343436,-97.16666666666669,0.00998645168764533,0.9520222045995241,0.5454545454545454,0.34545454545454546
466,0.3442622950819672,-176.9066666666666,0.00998645168764533,0.9938027097728975,0.3709677419354839,0.31666666666666665
467,0.4017094017094017,-163.86666666666673,0.00998645168764533,0.9978059610460192,0.42105263157894735,0.38333333333333336
468,0.4897959183673469,-72.40666666666664,0.00998645168764533,0.997828045202021,0.5087719298245614,0.4634146341463415
469,0.43119266055045874,-109.38000000000001,0.00998645168764533,0.9994231224192829,0.4406779661016949,0.42
470,0.4842105263157895,-74.6,0.00998645168764533,0.9990037635598851,0.46938775510204084,0.5
471,0.4423076923076923,-107.34000000000002,0.00998645168764533,0.998522895125554,0.46,0.42592592592592593
472,0.39655172413793105,-154.75333333333333,0.00998645168764533,0.9952411792864584,0.42857142857142855,0.373134328358209
473,0.4166666666666667,-144.17333333333335,0.00998645168764533,0.9968062455642297,0.4444444444444444,0.3968253968253968
474,0.4107142857142857,-133.15333333333336,0.00998645168764533,0.9937868168723396,0.4444444444444444,0.3793103448275862
475,0.45794392523364486,-102.04666666666668,0.00998645168764533,0.9824408608192392,0.5185185185185185,0.39622641509433965
476,0.4731182795698925,-86.74666666666667,0.00998645168764533,0.9876105246635991,0.4146341463414634,0.5192307692307693
477,0.4387755102040816,-96.52000000000002,0.00998645168764533,0.9994594594594592,0.4489795918367347,0.42857142857142855
478,0.3761467889908257,-127.59999999999998,0.00998645168764533,0.9978423107227131,0.36065573770491804,0.3958333333333333
479,0.3853211009174312,-146.52,0.00998645168764533,0.9852298528278974,0.3392857142857143,0.4339622641509434
480,0.47959183673469385,-82.28666666666669,0.00998645168764533,0.9869731439555458,0.4186046511627907,0.5272727272727272
481,0.47115384615384615,-110.70000000000002,0.00998645168764533,0.9987669695408321,0.45614035087719296,0.48936170212765956
482,0.43564356435643564,-96.09333333333333,0.00998645168764533,0.9944980301589459,0.4642857142857143,0.4
483,0.40625,-93.50666666666666,0.00998645168764533,0.9979470229505142,0.4230769230769231,0.38636363636363635
484,0.37962962962962965,-141.03333333333336,0.00998645168764533,0.9999824936101678,0.37777777777777777,0.38095238095238093
485,0.48863636363636365,-64.67333333333332,0.00998645168764533,0.9953109427613164,0.5238095238095238,0.45652173913043476
486,0.40594059405940597,-114.98,0.00998645168764533,0.9999849186929033,0.4074074074074074,0.40425531914893614
487,0.4158415841584158,-107.04,0.00998645168764533,0.9923640806353086,0.46153846153846156,0.3870967741935484
488,0.41379310344827586,-144.00666666666666,0.00998645168764533,0.9997028231797918,0.4067796610169492,0.42105263157894735
489,0.4351851851851852,-114.1133333333333,0.00998645168764533,0.9982025966048337,0.41935483870967744,0.45652173913043476
490,0.46534653465346537,-102.22666666666665,0.00998645168764533,0.9963372332123793,0.4909090909090909,0.43478260869565216
491,0.40540540540540543,-132.37333333333333,0.00998645168764533,0.9895142306869247,0.36,0.4426229508196721
492,0.4322033898305085,-128.41333333333336,0.00998645168764533,0.9993217482040374,0.4444444444444444,0.421875
493,0.48514851485148514,-85.12666666666667,0.00998645168764533,0.9991523827462799,0.5,0.4716981132075472
494,0.3893805309734513,-155.92000000000002,0.00998645168764533,0.9986607921137294,0.40350877192982454,0.375
495,0.4205607476635514,-111.45333333333336,0.00998645168764533,0.9974834657460171,0.4,0.4423076923076923
496,0.41284403669724773,-127.14666666666668,0.00998645168764533,0.9998937300743892,0.40816326530612246,0.4166666666666667
497,0.5,-62.30666666666666,0.00998645168764533,0.9959054528469058,0.5306122448979592,0.4666666666666667
498,0.41818181818181815,-144.76666666666665,0.00998645168764533,0.9891008997041243,0.375,0.46296296296296297
499,0.46464646464646464,-75.89333333333333,0.00998645168764533,0.9865069279540475,0.5208333333333334,0.4117647058823529
500,0.3805309734513274,-133.34,0.00998645168764533,0.9995586236388352,0.3888888888888889,0.3728813559322034
501,0.5057471264367817,-56.58666666666665,0.00998645168764533,0.9968062455642299,0.47619047619047616,0.5333333333333333
502,0.37606837606837606,-150.94666666666663,0.00998645168764533,0.9674730454196738,0.4528301886792453,0.3125
503,0.44036697247706424,-102.63333333333335,0.00998645168764533,0.987914902520253,0.39285714285714285,0.49056603773584906
504,0.4787234042553192,-87.69999999999999,0.00998645168764533,0.9838052142727057,0.4230769230769231,0.5476190476190477
505,0.39823008849557523,-118.92,0.00998645168764533,0.9678897668679918,0.3382352941176471,0.4888888888888889
506,0.3879310344827586,-150.33999999999997,0.00998645168764533,0.9934155317503107,0.4230769230769231,0.359375
507,0.37962962962962965,-135.29333333333335,0.00998645168764533,0.9904321440018296,0.3448275862068966,0.42
508,0.4174757281553398,-88.02000000000001,0.00998645168764533,0.992769198700096,0.4482758620689655,0.37777777777777777
509,0.391304347826087,-160.90666666666667,0.00998645168764533,0.9833818390636435,0.3392857142857143,0.4406779661016949
510,0.36363636363636365,-157.22666666666663,0.00998645168764533,0.9995723357649169,0.3559322033898305,0.3709677419354839
511,0.43434343434343436,-96.94,0.00998645168764533,0.9982668977469672,0.45454545454545453,0.41818181818181815
512,0.5057471264367817,-69.19333333333333,0.00998645168764533,0.9831489816156841,0.42857142857142855,0.5576923076923077
513,0.44329896907216493,-85.17333333333335,0.00998645168764533,0.9999915002124946,0.4418604651162791,0.4444444444444444
514,0.4380952380952381,-96.61333333333332,0.00998645168764533,0.9955752212389378,0.4107142857142857,0.46938775510204084
515,0.47,-87.51999999999998,0.00998645168764533,0.9994295559850055,0.4807692307692308,0.4583333333333333
516,0.46808510638297873,-80.85333333333332,0.00998645168764533,0.996551724137931,0.4444444444444444,0.5
517,0.4731182795698925,-64.57333333333332,0.00998645168764533,0.9989604989604991,0.4888888888888889,0.4583333333333333
518,0.4639175257731959,-64.73999999999998,0.00998645168764533,0.9755024759685407,0.39622641509433965,0.5454545454545454
519,0.3652173913043478,-139.07999999999998,0.00998645168764533,0.992553846153846,0.39655172413793105,0.3333333333333333
520,0.3902439024390244,-176.51999999999998,0.00998645168764533,0.9983502705556287,0.375,0.4067796610169492
